artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:2FXC3k01G6Gw61bmprjgqS,spotify:track:0AjmK0Eai4zGrLaJwPvrDp,Too Sweet,85,Unreal Unearth: Unheard,2024-03-22,251424,10,117.038,0.741,0.62,0.934,-5.505,0.0412,0.0295,0.000809,Hozier,87,"['irish singer-songwriter', 'modern rock', 'pov: indie']",6797091,https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a,1,USA,2024-04-13
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:2tudvzsrR56uom6smgOcSf,Like That,95,WE DON'T TRUST YOU,2024-03-22,267707,11,162.012,0.814,0.676,0.312,-4.67,0.231,0.00709,1.28e-05,Future,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16552004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,2,USA,2024-04-13
spotify:artist:0PCCGZ0wGLizHt2KZ7hhA2,spotify:track:2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,97,i like the way you kiss me,2024-03-19,142515,11,151.647,0.599,0.946,0.747,-4.263,0.0447,0.000938,0.0106,Artemas,82,[],431739,https://i.scdn.co/image/ab6761610000e5eb597f1c8c92c4a82734e3af43,3,USA,2024-04-13
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:7sVbKoBdhXtYCEOO6qC1SN,We Still Don't Trust You,0,WE STILL DON'T TRUST YOU,2024-04-12,252920,0,109.998,0.714,0.581,0.421,-6.0,0.0265,0.0614,0.0411,Future,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16552004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,4,USA,2024-04-13
spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,spotify:track:3w0w2T288dec0mgeZZqoNN,CARNIVAL,96,VULTURES 1,2024-02-09,264324,1,148.144,0.594,0.811,0.311,-5.746,0.159,0.189,0,¥$,84,[],539944,https://i.scdn.co/image/ab6761610000e5ebf4e11052613eb67c380adaf8,5,USA,2024-04-13
spotify:artist:22wbnEMDvgVIAGdFeek6ET,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,80,Fireworks & Rollerblades,2024-04-05,180304,10,105.029,0.472,0.471,0.219,-5.692,0.0603,0.151,0,Benson Boone,87,['singer-songwriter pop'],2132777,https://i.scdn.co/image/ab6761610000e5ebb2ce21a89c09c00d80d8ca25,6,USA,2024-04-13
spotify:artist:74KM79TiuVKeVCqs8QtB0B,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Espresso,0,Espresso,2024-04-12,175459,0,103.982,0.701,0.771,0.661,-5.486,0.0293,0.133,1.17e-05,Sabrina Carpenter,81,['pop'],7761498,https://i.scdn.co/image/ab6761610000e5ebaead9d4bfd812d0d267b2991,7,USA,2024-04-13
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:28drn6tQo95MRvO0jQEo5C,Type Shit,91,WE DON'T TRUST YOU,2024-03-22,228267,2,144.941,0.64,0.552,0.112,-5.679,0.129,0.0215,0,Future,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16552004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,8,USA,2024-04-13
spotify:artist:5p9HO3XC5P3BLxJs5Mtrhm,spotify:track:3qhlB30KknSejmIvZZLjOD,End of Beginning,99,DECIDE,2022-09-16,159246,2,159.982,0.689,0.454,0.912,-7.643,0.0584,0.0351,0.00259,Djo,82,"['pov: indie', 'psychedelic pop']",1215133,https://i.scdn.co/image/ab6761610000e5eb02fcc327683d53bea9583c69,9,USA,2024-04-13
spotify:artist:2RQXRUsr4IW1f3mKyKsy4B,spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,94,Stick Season,2022-10-14,182347,9,117.913,0.662,0.488,0.817,-6.894,0.0682,0.782,0,Noah Kahan,87,['pov: indie'],2605597,https://i.scdn.co/image/ab6761610000e5eb336ec53126239813d38ff588,10,USA,2024-04-13
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),95,eternal sunshine,2024-03-08,228639,5,115.83,0.645,0.663,0.287,-8.305,0.0447,0.0657,3.18e-05,Ariana Grande,95,['pop'],95741686,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,11,USA,2024-04-13
spotify:artist:40ZNYROS4zLfyyBSs2PGe2,spotify:track:4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),92,Zach Bryan,2023-08-25,227196,0,77.639,0.429,0.453,0.155,-7.746,0.0459,0.554,2e-06,Zach Bryan,88,['classic oklahoma country'],3662059,https://i.scdn.co/image/ab6761610000e5eb4fd54df35bfcfa0fc9fc2da7,12,USA,2024-04-13
spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,spotify:track:1bjeWoagtHmUKputLVyDxQ,Saturn,92,Saturn,2024-02-22,186192,1,177.937,0.411,0.619,0.337,-6.834,0.0368,0.62,0,SZA,91,"['pop', 'r&b', 'rap']",18976887,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,13,USA,2024-04-13
spotify:artist:7CvTknweLr9feJtRGrpDBy,spotify:track:6XjDF6nds4DE2BBbagZol6,Gata Only,96,Gata Only,2024-02-02,222000,8,99.986,0.791,0.499,0.669,-8.472,0.0509,0.446,2.41e-05,FloyyMenor,79,['reggaeton chileno'],237458,https://i.scdn.co/image/ab6761610000e5ebe71d044ceb32abb28fbffcb6,14,USA,2024-04-13
spotify:artist:33qOK5uJ8AR2xuQQAhHump,spotify:track:17phhZDn6oGtzMe56NuWvj,Lose Control,93,I've Tried Everything But Therapy (Part 1),2023-09-15,210689,9,159.92,0.561,0.604,0.242,-4.409,0.0337,0.199,1.9e-05,Teddy Swims,83,[],1794033,https://i.scdn.co/image/ab6761610000e5ebf76e11a5f3c08955fecea690,15,USA,2024-04-13
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:0SdpzQRdK8BdSV57rn6AZZ,Drink N Dance,0,WE STILL DON'T TRUST YOU,2024-04-12,220627,7,124.875,0.764,0.602,0.341,-6.335,0.0559,0.177,4.17e-06,Future,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16552004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,16,USA,2024-04-13
spotify:artist:3gBZUcNeVumkeeJ19CY2sX,spotify:track:7ovB5FvDwq1g7AG9ICYaNY,overseas,0,overseas,2024-04-12,141032,6,150.886,0.464,0.827,0.205,-1.701,0.0313,0.00262,0,Ken Carson,76,['rage rap'],1334084,https://i.scdn.co/image/ab6761610000e5eb95ccca370d8bd50e84c222bc,17,USA,2024-04-13
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:2BOpFmZQ89Rjm2wvmud1MU,Out Of My Hands,0,WE STILL DON'T TRUST YOU,2024-04-12,243040,5,122.06,0.825,0.518,0.421,-6.984,0.0973,0.149,0,Future,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16552004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,18,USA,2024-04-13
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:4Dx4e0X5dR6TW85dtFU42x,Red Leather,0,WE STILL DON'T TRUST YOU,2024-04-12,414893,6,111.846,0.63,0.64,0.561,-4.794,0.39,0.53,0.00283,Future,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16552004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,19,USA,2024-04-13
spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,spotify:track:42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),93,UTOPIA,2023-07-28,191701,3,148.038,0.569,0.882,0.201,-2.777,0.06,0.0316,0,Travis Scott,94,"['hip hop', 'rap', 'slap house']",28528914,https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71,20,USA,2024-04-13
spotify:artist:2EMAnMvWE2eb56ToJVfCWs,spotify:track:7aQ1tSYr518KwnE4SVSQbT,Whatever She Wants [BONUS],67,Bryson Tiller,2024-04-05,161342,9,96.02,0.803,0.512,0.435,-6.871,0.066,0.128,0,Bryson Tiller,84,"['kentucky hip hop', 'r&b', 'rap']",8223050,https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428,21,USA,2024-04-13
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:4k8XSN1nCJ0rMf4OKF3zEz,Jealous,0,WE STILL DON'T TRUST YOU,2024-04-12,224667,1,141.084,0.709,0.559,0.17,-4.855,0.0495,0.0503,0,Future,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16552004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,22,USA,2024-04-13
spotify:artist:4j96cMcT8GRi11qbvo1cLQ,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,92,Scared To Start,2024-01-12,159636,7,148.035,0.527,0.551,0.443,-11.258,0.0345,0.384,2.75e-06,Michael Marcagi,75,[],131651,https://i.scdn.co/image/ab6761610000e5ebd0cbbfdf3ecde93424ef77d9,23,USA,2024-04-13
