artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:4m4BHvDfzIgj5LbQLuFiIp,CARNIVAL,82,VULTURES 1,2024-02-09,264324,1,148.241,0.596,0.81,0.29,-5.745,0.152,0.192,0,Kanye West,93,"['chicago rap', 'hip hop', 'rap']",23588978,https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a,1,Global,2024-02-13
spotify:artist:22wbnEMDvgVIAGdFeek6ET,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,96,Beautiful Things,2024-01-18,180304,10,105.029,0.472,0.471,0.219,-5.692,0.0603,0.151,0,Benson Boone,79,['singer-songwriter pop'],1323414,https://i.scdn.co/image/ab6761610000e5ebb2ce21a89c09c00d80d8ca25,2,Global,2024-02-13
spotify:artist:3Me35AWHCGqW4sZ7bWWJt1,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,La Diabla,99,La Diabla,2023-11-30,172264,11,131.842,0.751,0.819,0.697,-4.372,0.0409,0.255,0,Xavi,86,['sad sierreno'],2211858,https://i.scdn.co/image/ab6761610000e5ebf25379218c13e6aef1f1793d,3,Global,2024-02-13
spotify:artist:6vWDO969PvNqNYHIOW5v0m,spotify:track:0Z7nGFVCLfixWctgePsRk9,TEXAS HOLD 'EM,0,TEXAS HOLD 'EM,2024-02-11,235636,2,110.024,0.725,0.709,0.353,-6.514,0.072,0.588,0,Beyoncé,85,"['pop', 'r&b']",36276736,https://i.scdn.co/image/ab6761610000e5eb2b7962ada66cbea99dcb0caa,4,Global,2024-02-13
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:5rlXuCLnMdfo85079qXHoz,FUK SUMN,80,VULTURES 1,2024-02-09,209577,4,142.092,0.775,0.817,0.463,-2.825,0.147,0.132,0,Kanye West,93,"['chicago rap', 'hip hop', 'rap']",23588978,https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a,5,Global,2024-02-13
spotify:artist:45dkTj5sMRSjrmBSBeiHym,spotify:track:3rUGC1vUpkDG9CZFHMur1t,greedy,100,greedy,2023-09-15,131872,6,111.018,0.75,0.733,0.844,-3.18,0.0319,0.256,0,Tate McRae,86,"['alt z', 'pop']",4767836,https://i.scdn.co/image/ab6761610000e5eb846308bf9bf7d3183958b3a6,6,Global,2024-02-13
spotify:artist:06HL4z0CvFAxyc27GXpf02,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,99,Lover,2019-08-23,178427,9,169.994,0.552,0.702,0.564,-5.707,0.157,0.117,2.06e-05,Taylor Swift,100,['pop'],101153310,https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4,7,Global,2024-02-13
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:4E3XDKil4ElJt6sXuz5cc6,BURN,80,VULTURES 1,2024-02-09,111458,4,105.017,0.594,0.885,0.735,-6.21,0.394,0.0158,6.29e-06,Kanye West,93,"['chicago rap', 'hip hop', 'rap']",23588978,https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a,8,Global,2024-02-13
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:track:0Tgm7wkLb0AfAHAZDschvD,BACK TO ME,80,VULTURES 1,2024-02-09,295472,1,95.66,0.815,0.788,0.336,-7.216,0.0884,0.00104,0,Kanye West,93,"['chicago rap', 'hip hop', 'rap']",23588978,https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a,9,Global,2024-02-13
spotify:artist:2uYWxilOVlUdk4oV9DvwqK,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,99,The Land Is Inhospitable and So Are We,2023-09-15,137773,9,113.95,0.504,0.308,0.121,-14.958,0.0321,0.868,0.135,Mitski,84,"['brooklyn indie', 'pov: indie']",6885710,https://i.scdn.co/image/ab6761610000e5eb4bdb3888818637acb71c4a13,10,Global,2024-02-13
spotify:artist:2RQXRUsr4IW1f3mKyKsy4B,spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,98,Stick Season,2022-10-14,182347,9,117.913,0.662,0.488,0.817,-6.894,0.0682,0.782,0,Noah Kahan,87,['pov: indie'],2241013,https://i.scdn.co/image/ab6761610000e5eb336ec53126239813d38ff588,11,Global,2024-02-13
