artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,spotify:track:3w0w2T288dec0mgeZZqoNN,CARNIVAL,96,VULTURES 1,2024-02-09,264324,1,148.144,0.594,0.811,0.311,-5.746,0.159,0.189,0,¥$,85,[],429298,https://i.scdn.co/image/ab6761610000e5ebf4e11052613eb67c380adaf8,1,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:1Rweq7vNjK4kZBbGrmxQsl,bye,0,eternal sunshine,2024-03-08,164927,2,110.003,0.638,0.647,0.51,-4.834,0.028,0.217,0,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,2,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),0,eternal sunshine,2024-03-08,228639,5,115.853,0.647,0.65,0.281,-8.278,0.0421,0.0716,1.62e-05,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,3,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,0,eternal sunshine,2024-03-08,173640,7,98.003,0.796,0.623,0.443,-5.819,0.0522,0.149,0,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,4,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:2waUyWiimcCeA8DbJH8BtT,eternal sunshine,0,eternal sunshine,2024-03-08,210200,9,159.909,0.659,0.502,0.341,-6.962,0.101,0.553,0,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,5,USA,2024-03-09
spotify:artist:22wbnEMDvgVIAGdFeek6ET,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,100,Beautiful Things,2024-01-18,180304,10,105.029,0.472,0.471,0.219,-5.692,0.0603,0.151,0,Benson Boone,82,['singer-songwriter pop'],1581529,https://i.scdn.co/image/ab6761610000e5ebb2ce21a89c09c00d80d8ca25,6,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:0o3ua5ufFK7nfRzbDUNoGA,don't wanna break up again,0,eternal sunshine,2024-03-08,174006,9,193.956,0.41,0.726,0.556,-5.204,0.33,0.456,0,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,7,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:2o1pb13quMReXZqE7jWsgq,intro (end of the world),0,eternal sunshine,2024-03-08,92400,10,84.682,0.501,0.373,0.38,-9.488,0.0493,0.671,0,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,8,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:142PiXzA84lmEw2RstFHFa,supernatural,0,eternal sunshine,2024-03-08,163382,8,76.56,0.57,0.729,0.519,-6.839,0.104,0.0971,0,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,9,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:5D34wRmbFS29AjtTOP2QJe,"yes, and?",0,eternal sunshine,2024-03-08,214994,1,119.029,0.785,0.766,0.804,-6.551,0.0503,0.194,7.57e-05,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,10,USA,2024-03-09
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:14kyXBpg91RVq8bNRDS1q2,true story,0,eternal sunshine,2024-03-08,163278,9,137.962,0.725,0.526,0.377,-6.179,0.0629,0.478,1.63e-05,Ariana Grande,89,['pop'],94798467,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,11,USA,2024-03-09
spotify:artist:2EMAnMvWE2eb56ToJVfCWs,spotify:track:57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,88,Whatever She Wants,2024-02-13,161342,9,96.028,0.82,0.487,0.431,-7.358,0.0959,0.102,0,Bryson Tiller,81,"['kentucky hip hop', 'r&b', 'rap']",8018665,https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428,12,USA,2024-03-09
spotify:artist:5p9HO3XC5P3BLxJs5Mtrhm,spotify:track:3qhlB30KknSejmIvZZLjOD,End of Beginning,94,DECIDE,2022-09-16,159246,2,159.982,0.689,0.454,0.912,-7.643,0.0584,0.0351,0.00259,Djo,75,"['indie pop', 'pov: indie', 'psychedelic pop']",875581,https://i.scdn.co/image/ab6761610000e5eb02fcc327683d53bea9583c69,13,USA,2024-03-09
