artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:2q9wk5fkeU2C9CgCKdh4AN,spotify:track:5tsKgj1Xbk5bL7t3QiPWOR,Diz Aí Qual é o Plano?,78,Diz Aí Qual é o Plano?,2024-03-07,724211,4,72.846,0.599,0.584,0.596,-3.077,0.487,0.343,0,Mc IG,79,"['funk carioca', 'funk consciente', 'funk mtg', 'funk paulista']",2944855,https://i.scdn.co/image/ab6761610000e5eb720c2b2700ba4da0d6bbecfa,1,Brasil,2024-03-17
spotify:artist:3lIU3RoZiHen1QXAQ3KQ9e,spotify:track:2HzLEPWKXcfpwfmEIUURHo,Qual é seu desejo?,81,Qual é seu desejo?,2024-02-29,153429,5,133.014,0.843,0.539,0.729,-4.376,0.0405,0.476,0,Tz da Coronel,74,"['trap brasileiro', 'trap funk']",2359146,https://i.scdn.co/image/ab6761610000e5eb1b387bdd965c5d60eeb7a176,2,Brasil,2024-03-17
spotify:artist:487N2T9nIPEHrlTZLL3SQs,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Barulho Do Foguete - Ao Vivo,85,"Escolhas, Vol. 2 (Ao Vivo)",2023-06-22,133547,4,79.994,0.646,0.871,0.624,-6.195,0.219,0.172,0,Zé Neto & Cristiano,77,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",18687530,https://i.scdn.co/image/ab6761610000e5eb1bb9201db3ff149830f0139a,3,Brasil,2024-03-17
spotify:artist:6xlRSRMLgZbsSNd0BMobwy,spotify:track:6mJCx80Wc91GPi9ew9bkmD,RAM TCHUM,76,RAM TCHUM,2024-02-29,129419,2,133.088,0.844,0.782,0.525,-2.754,0.0487,0.14,1.28e-05,DENNIS,72,"['funk carioca', 'funk das antigas', 'sertanejo universitario']",2097051,https://i.scdn.co/image/ab6761610000e5eb4ca8b241787391c0d625a162,4,Brasil,2024-03-17
spotify:artist:3hq7WoPJsrRP0KMSLhUgRz,spotify:track:7vCtJ5u7dFM4tAWtgFf4l8,Anestesiado - Ao Vivo,84,Anestesiado (Ao Vivo),2023-11-16,172549,2,159.966,0.53,0.855,0.38,-3.972,0.0807,0.418,0,Murilo Huff,75,"['arrocha', 'sertanejo', 'sertanejo universitario']",1065095,https://i.scdn.co/image/ab6761610000e5eb2ed42a5bbb0933a94d990718,5,Brasil,2024-03-17
spotify:artist:6TYimByryGphZCtwYopH0y,spotify:track:2sYFUcurlISdHlAsnYCEgD,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,85,Raiz Goiânia (Ao Vivo),2023-10-12,265451,9,124.041,0.629,0.805,0.589,-4.158,0.0452,0.242,0,Lauana Prado,77,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",3902670,https://i.scdn.co/image/ab6761610000e5eb522d89bd1a5c2a472982b86e,6,Brasil,2024-03-17
spotify:artist:2CotyFTVKWR1jJLPTrrjdu,spotify:track:4sAoshwHCmh4IHMQxZHwRD,Baby Eu Tava na Rua da Água,85,Baby Eu Tava na Rua da Água,2023-12-01,116308,7,84.295,0.637,0.703,0.721,3.233,0.201,0.271,0,TR,66,[],15634,https://i.scdn.co/image/ab6761610000e5ebed973ba26ef9b312e60719eb,7,Brasil,2024-03-17
spotify:artist:4NUePmzDvCYqilXBFa91Hg,spotify:track:0I0WaeHgXRRA9sP2LOLoE4,Passada de Mão - Ao Vivo,82,Passada de Mão (Ao Vivo),2024-02-01,163575,11,136.083,0.739,0.707,0.816,-8.051,0.0699,0.627,0,Dilsinho,74,"['pagode', 'pagode novo', 'sertanejo universitario']",4050404,https://i.scdn.co/image/ab6761610000e5eb6c42b8c433896d19fe1c74f3,8,Brasil,2024-03-17
spotify:artist:0uGWkZRPp1Urk77XBrPBsZ,spotify:track:6GmyQws2xpUFIN5dXBNTrl,Dia de Fluxo,84,Dia de Fluxo,2023-12-18,133611,4,129.906,0.821,0.687,0.869,-3.515,0.0551,0.0916,3.14e-06,AgroPlay,72,['agronejo'],629709,https://i.scdn.co/image/ab6761610000e5eb4f34f6ba473f8285857631b3,9,Brasil,2024-03-17
spotify:artist:1elUiq4X7pxej6FRlrEzjM,spotify:track:6X6jKoyw1OjogRghMEQAZV,Haverá Sinais - Ao Vivo,79,Haverá Sinais (Ao Vivo),2024-02-14,190272,8,110.0,0.747,0.8,0.718,-4.22,0.0328,0.132,0,Jorge & Mateus,78,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",18630838,https://i.scdn.co/image/ab6761610000e5eb242a8ef8cfdde955f7067581,10,Brasil,2024-03-17
spotify:artist:5wbf52LA6kcaboHSN6NEF1,spotify:track:0oQCRjrWGvkqkdf82UlXI3,POCPOC,85,POCPOC,2023-11-23,127385,10,129.891,0.837,0.636,0.857,-4.206,0.0521,0.239,0,PEDRO SAMPAIO,73,"['funk carioca', 'funk rj']",2418939,https://i.scdn.co/image/ab6761610000e5eb26eb698a396a9cd44ab2658c,11,Brasil,2024-03-17
spotify:artist:0kj68SnX4WCXwveyBbRX8p,spotify:track:3hfCle1QRfbwIpQ1B746lV,Aquariano Nato,80,Funktroit,2023-07-25,116308,0,80.599,0.664,0.704,0.744,0.005,0.349,0.778,0.00105,MC Saci,71,"['funk bh', 'funk mtg']",218659,https://i.scdn.co/image/ab6761610000e5eba3719575fed10c24d02e327a,12,Brasil,2024-03-17
spotify:artist:1LIuN7ov1IBQDdLsU83ojl,spotify:track:1ZtgnRr4uKMOoCzP4vnQDl,Vazou Na Braquiara - Ao Vivo,82,"062, Vol. 1 (Ao Vivo)",2024-01-18,164241,1,123.047,0.801,0.639,0.952,-4.3,0.0537,0.542,0,Hugo & Guilherme,76,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",1636196,https://i.scdn.co/image/ab6761610000e5ebf3c34f6ad6c37b0a2ee839bf,13,Brasil,2024-03-17
spotify:artist:2CKOmarVWvWqkNWUatHCex,spotify:track:6r6wTVl7sBndpdlzBSEYnF,Lua,66,Boiadeira Internacional (Ao Vivo),2024-02-23,206538,11,130.009,0.667,0.838,0.34,-4.036,0.0412,0.307,1.18e-05,Ana Castela,83,"['agronejo', 'sertanejo', 'sertanejo pop']",4940739,https://i.scdn.co/image/ab6761610000e5eb26abde7ba3cfdfb8c1900baf,14,Brasil,2024-03-17
spotify:artist:0IhzJFf4QBEz0ifqLwScKV,spotify:track:2InS5VWKJQbsFBKOsf1cJB,Let's Go 4,85,Let's Go 4,2023-08-29,641941,10,113.427,0.782,0.631,0.866,-8.473,0.592,0.123,0,Dj GBR,68,['rave funk'],600795,https://i.scdn.co/image/ab6761610000e5eb95aa9ff29c207fb3691b66bd,15,Brasil,2024-03-17
spotify:artist:3hq7WoPJsrRP0KMSLhUgRz,spotify:track:1t7hoiam7urTLzzSTHuSDD,A Cerveja Abre Sozinha - Ao Vivo,82,"Fortaleza, Vol.1 (Ao Vivo)",2024-01-12,147989,8,127.001,0.737,0.869,0.706,-4.332,0.0543,0.496,0,Murilo Huff,75,"['arrocha', 'sertanejo', 'sertanejo universitario']",1065095,https://i.scdn.co/image/ab6761610000e5eb2ed42a5bbb0933a94d990718,16,Brasil,2024-03-17
spotify:artist:4s3lxX76LwxzMdQEAFYdzv,spotify:track:24R0oyjvhV4HIFFvoK3XkP,TUMBÁTUM,77,Baile do Bruxo (DELUXE),2023-12-22,121384,6,86.429,0.711,0.59,0.702,-5.967,0.271,0.26,1.83e-06,Tropa do Bruxo,66,[],213592,https://i.scdn.co/image/ab6761610000e5eb610723908556fd92ab939e10,17,Brasil,2024-03-17
spotify:artist:4yGgbQJMq9orWypwqtdzYT,spotify:track:1m5nbZiPpCIi9J2irLNoxh,Rolé na Favela de Nave,81,Rolé na Favela de Nave,2024-01-30,192000,1,130.056,0.835,0.796,0.799,-3.167,0.253,0.23,0,Oruam,74,['trap brasileiro'],2838202,https://i.scdn.co/image/ab6761610000e5ebe05f1f868e8275086c47fccf,18,Brasil,2024-03-17
spotify:artist:2Z0lRIqr997lIUiPtrpKCr,spotify:track:4ssTFuVeNJG8py5dr2P2pV,Não Recomendo - Ao Vivo,83,Não Recomendo (Ao Vivo),2023-11-28,141216,2,158.074,0.5,0.857,0.816,-3.582,0.0974,0.266,0,Matheus & Kauan,77,"['agronejo', 'arrocha', 'pop nacional', 'sertanejo', 'sertanejo universitario']",10691152,https://i.scdn.co/image/ab6761610000e5eb2e9540231996935a10d1d690,19,Brasil,2024-03-17
spotify:artist:7MiDcPa6UiV3In7lIM71IN,spotify:track:476o0POREG1XMArNtHRAy2,Canudinho - Ao Vivo,71,Paraíso Particular Vol. 01 (Ao Vivo),2024-02-22,124512,4,166.985,0.706,0.866,0.91,-3.337,0.075,0.242,0,Gusttavo Lima,79,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",20486616,https://i.scdn.co/image/ab6761610000e5eb14e4962a672bb77e1ab32fa7,20,Brasil,2024-03-17
spotify:artist:0CdnnCbbKD4oIzBmxi2o7r,spotify:track:35D06z7kmwMmYYbyJ0BkSm,Daqui pra Sempre,82,Daqui pra Sempre,2023-09-22,202644,7,159.881,0.571,0.95,0.543,-2.893,0.09,0.21,0,Manu,71,"['arrocha', 'brega paraense']",377809,https://i.scdn.co/image/ab6761610000e5eb4c24489e3c9d2f615c4d00df,21,Brasil,2024-03-17
spotify:artist:0uGWkZRPp1Urk77XBrPBsZ,spotify:track:26l5FAEVr9cfaILS0szvvt,Silverado (AgroPlay Verão),81,Silverado (AgroPlay Verão),2024-01-18,162194,11,94.02,0.824,0.819,0.719,-4.263,0.118,0.166,0.001,AgroPlay,72,['agronejo'],629709,https://i.scdn.co/image/ab6761610000e5eb4f34f6ba473f8285857631b3,22,Brasil,2024-03-17
spotify:artist:3JcD2LnyvfEki9d7705GaY,spotify:track:6Gn8SHd3RIWjOermcidCJk,A Internet É Toxica,76,A Internet É Toxica,2023-08-29,161884,5,81.432,0.6,0.862,0.821,-0.684,0.404,0.597,0,Dj Lc,64,['funk mtg'],15717,https://i.scdn.co/image/ab6761610000e5eb08172f8113797749c7157a55,23,Brasil,2024-03-17
spotify:artist:2eK9gcJQ6uqVvJL63dnOM3,spotify:track:4kQbzdZLAeqlrw3y7o4k3i,Dois Tristes - Ao Vivo,74,Cantando Sua História (Ao Vivo / Vol.1),2024-03-01,189441,3,180.22,0.421,0.813,0.559,-2.927,0.0574,0.313,0,Simone Mendes,75,"['sertanejo', 'sertanejo universitario']",1133071,https://i.scdn.co/image/ab6761610000e5eb0aeab894a183255edfc84057,24,Brasil,2024-03-17
spotify:artist:2eK9gcJQ6uqVvJL63dnOM3,spotify:track:4YKujFSyakVjLdH1sDllVc,Dois Fugitivos - Ao Vivo,73,Cintilante (Ao Vivo / Vol.2),2023-10-20,173370,4,109.984,0.664,0.839,0.48,-3.379,0.0393,0.33,0,Simone Mendes,75,"['sertanejo', 'sertanejo universitario']",1133071,https://i.scdn.co/image/ab6761610000e5eb0aeab894a183255edfc84057,25,Brasil,2024-03-17
spotify:artist:39QiJaZ1HzRcpY9xlMKCsF,spotify:track:1mH3uSZus9IiMagMCJa4vB,Tropa Do Pisa,78,Tropa Do Pisa,2023-12-15,133333,2,89.645,0.681,0.425,0.501,-3.946,0.182,0.858,0.000168,TrapLaudo,74,[],164980,https://i.scdn.co/image/ab6761610000e5ebbfe705485a8061d38201da4a,26,Brasil,2024-03-17
spotify:artist:4PLdCloYxu2bMKfuuB9lI5,spotify:track:697gwO5YoSGVAnlfREIZll,Tenho Que Me Decidir,83,O Cara Do Momento,2023-11-29,232258,1,124.109,0.795,0.603,0.753,-6.703,0.0775,0.392,0,MC PH,79,"['funk consciente', 'funk paulista']",1725925,https://i.scdn.co/image/ab6761610000e5ebe502ea705fe94e5297059c1d,27,Brasil,2024-03-17
spotify:artist:2v5eqze59fqRes2e5QVGhf,spotify:track:6fcQIY5VSFNrK4YzDoljPQ,Perna Bamba,75,Diferentão,2023-12-15,127220,9,134.012,0.827,0.894,0.96,-3.386,0.0727,0.352,8.36e-06,Parangolé,66,"['axe', 'pagode', 'pagode baiano']",507489,https://i.scdn.co/image/ab6761610000e5ebeea710416076dd4fe54cd5cc,28,Brasil,2024-03-17
spotify:artist:5Rs4gTYf15iES8jXZqhx2L,spotify:track:6nvbXA95vgyThzj2Tbhank,Tipo Hollywood,82,Tipo Holywood,2023-09-19,131611,6,86.885,0.638,0.566,0.707,-1.788,0.192,0.409,7.27e-06,Mc Ws da leste,63,[],26789,https://i.scdn.co/image/ab6761610000e5ebc6f99a44758b0e85d7d990f0,29,Brasil,2024-03-17
spotify:artist:6vTqEFbTtTRJsuIpzZgjxi,spotify:track:4f0aDk7HX37SfzerfznYlr,Lapada Dela - Ao Vivo,82,Confia (Ao Vivo),2023-01-20,159323,4,167.073,0.691,0.752,0.684,-6.796,0.157,0.708,6.07e-06,Grupo Menos É Mais,74,"['pagode', 'pagode novo']",3341690,https://i.scdn.co/image/ab6761610000e5eb1af1e78b9b08788e08ee27ae,30,Brasil,2024-03-17
spotify:artist:0kj68SnX4WCXwveyBbRX8p,spotify:track:1jN0ysNJ2d9VZwVdlgspjr,De 10 Mulher 11 É Maluca,75,De 10 Mulher 11 É Maluca,2023-10-18,115384,1,122.094,0.675,0.565,0.802,-3.303,0.433,0.491,3.33e-05,MC Saci,71,"['funk bh', 'funk mtg']",218659,https://i.scdn.co/image/ab6761610000e5eba3719575fed10c24d02e327a,31,Brasil,2024-03-17
spotify:artist:2CKOmarVWvWqkNWUatHCex,spotify:track:2IvsDK2p7Kq3aDrVtESDIg,Fronteira - Ao Vivo,64,Boiadeira Internacional (Ao Vivo),2024-02-23,166189,5,104.065,0.703,0.664,0.432,-4.42,0.0283,0.691,0,Ana Castela,83,"['agronejo', 'sertanejo', 'sertanejo pop']",4940739,https://i.scdn.co/image/ab6761610000e5eb26abde7ba3cfdfb8c1900baf,32,Brasil,2024-03-17
spotify:artist:3qvcCP2J0fWi0m0uQDUf6r,spotify:track:23IebZSNZ8VzwUr4rJNGRG,MEIO TERMO - Ao Vivo,82,LUAN CITY 2.0 (Ao Vivo),2023-11-09,175468,9,164.126,0.48,0.955,0.337,-4.771,0.178,0.123,0,Luan Santana,77,"['arrocha', 'sertanejo', 'sertanejo universitario']",7349666,https://i.scdn.co/image/ab6761610000e5ebc0511c8be97d924f695f595c,33,Brasil,2024-03-17
spotify:artist:3CDoRporvSjdzTrm99a3gi,spotify:track:3CJiho39iutZrDxQG5Vubl,Maliciosa - Ao Vivo,71,Numanice #3 (Ao Vivo),2024-02-20,167028,7,176.032,0.607,0.814,0.681,-7.318,0.106,0.812,0,LUDMILLA,80,"['funk carioca', 'funk pop', 'funk rj', 'pagode baiano', 'pop nacional']",6943836,https://i.scdn.co/image/ab6761610000e5ebcbc5629f5ff6eecca7d192e8,34,Brasil,2024-03-17
spotify:artist:3p7PcrEHaaKLJnPUGOtRlT,spotify:track:3iam4WkRoqMoBBCwDFZNgd,Quase Algo - Ao Vivo Em Nova Iorque / 2022,72,To Be (Ao Vivo),2023-12-15,178251,10,154.136,0.359,0.76,0.496,-4.632,0.0513,0.39,0,Henrique & Juliano,82,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']",20596964,https://i.scdn.co/image/ab6761610000e5ebb713c619cc12ca1866136419,35,Brasil,2024-03-17
spotify:artist:3joq445M6f168kb3mkp7BB,spotify:track:3ZNjlT5zR0jkEVzSSZCQeJ,Ritmista 1.0,82,Ritmista 1.0,2023-11-22,615810,11,88.242,0.601,0.51,0.923,-4.471,0.143,0.607,0,DJ WN,67,[],155510,https://i.scdn.co/image/ab6761610000e5eb98130bc0a36248a5beae17bb,36,Brasil,2024-03-17
