artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:22wbnEMDvgVIAGdFeek6ET,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,100,Beautiful Things,2024-01-18,180304,10,105.029,0.472,0.471,0.219,-5.692,0.0603,0.151,0,Benson Boone,83,['singer-songwriter pop'],1777900,https://i.scdn.co/image/ab6761610000e5ebb2ce21a89c09c00d80d8ca25,1,Global,2024-03-23
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),93,eternal sunshine,2024-03-08,228639,5,115.83,0.645,0.663,0.287,-8.305,0.0447,0.0657,3.18e-05,Ariana Grande,94,['pop'],95208489,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,2,Global,2024-03-23
spotify:artist:5p9HO3XC5P3BLxJs5Mtrhm,spotify:track:3qhlB30KknSejmIvZZLjOD,End of Beginning,97,DECIDE,2022-09-16,159246,2,159.982,0.689,0.454,0.912,-7.643,0.0584,0.0351,0.00259,Djo,79,"['pov: indie', 'psychedelic pop']",1051148,https://i.scdn.co/image/ab6761610000e5eb02fcc327683d53bea9583c69,3,Global,2024-03-23
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:2tudvzsrR56uom6smgOcSf,Like That,0,WE DON'T TRUST YOU,2024-03-22,267707,11,162.012,0.814,0.676,0.312,-4.67,0.231,0.00709,1.28e-05,Future,89,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16225004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,4,Global,2024-03-23
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:28drn6tQo95MRvO0jQEo5C,Type Shit,0,WE DON'T TRUST YOU,2024-03-22,228267,2,144.941,0.64,0.552,0.112,-5.679,0.129,0.0215,0,Future,89,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16225004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,5,Global,2024-03-23
spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,spotify:track:3w0w2T288dec0mgeZZqoNN,CARNIVAL,97,VULTURES 1,2024-02-09,264324,1,148.144,0.594,0.811,0.311,-5.746,0.159,0.189,0,¥$,85,[],487196,https://i.scdn.co/image/ab6761610000e5ebf4e11052613eb67c380adaf8,6,Global,2024-03-23
spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:1pnDvUuAEd6z8bKEsbAjk1,We Don't Trust You,0,WE DON'T TRUST YOU,2024-03-22,226213,6,124.091,0.779,0.508,0.346,-7.169,0.271,0.478,0.000439,Future,89,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",16225004,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,7,Global,2024-03-23
spotify:artist:33qOK5uJ8AR2xuQQAhHump,spotify:track:17phhZDn6oGtzMe56NuWvj,Lose Control,93,I've Tried Everything But Therapy (Part 1),2023-09-15,210689,9,159.92,0.561,0.604,0.242,-4.409,0.0337,0.199,1.9e-05,Teddy Swims,82,[],1649003,https://i.scdn.co/image/ab6761610000e5ebf76e11a5f3c08955fecea690,8,Global,2024-03-23
spotify:artist:45dkTj5sMRSjrmBSBeiHym,spotify:track:3rUGC1vUpkDG9CZFHMur1t,greedy,97,greedy,2023-09-15,131872,6,111.018,0.75,0.733,0.844,-3.18,0.0319,0.256,0,Tate McRae,85,['pop'],5012479,https://i.scdn.co/image/ab6761610000e5eb846308bf9bf7d3183958b3a6,9,Global,2024-03-23
spotify:artist:2FXC3k01G6Gw61bmprjgqS,spotify:track:4IadxL6BUymXlh8RCJJu7T,Too Sweet,45,Unheard,2024-03-22,251424,10,117.038,0.741,0.62,0.934,-5.505,0.0412,0.0295,0.000809,Hozier,82,"['irish singer-songwriter', 'modern rock', 'pov: indie']",6575046,https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a,10,Global,2024-03-23
