artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:1elUiq4X7pxej6FRlrEzjM,spotify:track:6X6jKoyw1OjogRghMEQAZV,Haverá Sinais - Ao Vivo,82,Haverá Sinais (Ao Vivo),2024-02-14,190272,8,110.0,0.747,0.8,0.718,-4.22,0.0328,0.132,0,Jorge & Mateus,79,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",18710559,https://i.scdn.co/image/ab6761610000e5eb242a8ef8cfdde955f7067581,1,Brasil,2024-03-31
spotify:artist:2q9wk5fkeU2C9CgCKdh4AN,spotify:track:7pnqm6UEb7SzpDxb53wULT,Diz Aí Qual é o Plano?,69,Todo Mundo Odeia o IG,2024-03-21,703158,4,72.308,0.59,0.581,0.58,-3.614,0.495,0.348,0,Mc IG,81,"['funk carioca', 'funk consciente', 'funk mtg', 'funk paulista']",3159916,https://i.scdn.co/image/ab6761610000e5eb720c2b2700ba4da0d6bbecfa,2,Brasil,2024-03-31
spotify:artist:6xlRSRMLgZbsSNd0BMobwy,spotify:track:6mJCx80Wc91GPi9ew9bkmD,RAM TCHUM,80,RAM TCHUM,2024-02-29,129419,2,133.088,0.844,0.782,0.525,-2.754,0.0487,0.14,1.28e-05,DENNIS,73,"['funk carioca', 'funk das antigas', 'sertanejo universitario']",2117121,https://i.scdn.co/image/ab6761610000e5eb4ca8b241787391c0d625a162,3,Brasil,2024-03-31
spotify:artist:487N2T9nIPEHrlTZLL3SQs,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Barulho Do Foguete - Ao Vivo,84,"Escolhas, Vol. 2 (Ao Vivo)",2023-06-22,133547,4,79.994,0.646,0.871,0.624,-6.195,0.219,0.172,0,Zé Neto & Cristiano,78,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",18822335,https://i.scdn.co/image/ab6761610000e5eb1bb9201db3ff149830f0139a,4,Brasil,2024-03-31
spotify:artist:3hq7WoPJsrRP0KMSLhUgRz,spotify:track:5r0JHIjcY7dLWHkljNeQbj,Anestesiado - Ao Vivo,29,"Fortaleza, Vol.2 (Ao Vivo)",2024-03-28,172549,2,159.966,0.53,0.855,0.38,-3.972,0.0807,0.418,0,Murilo Huff,76,"['arrocha', 'sertanejo', 'sertanejo universitario']",1101205,https://i.scdn.co/image/ab6761610000e5eb806554b27972bd41a500cace,5,Brasil,2024-03-31
spotify:artist:0kj68SnX4WCXwveyBbRX8p,spotify:track:3hfCle1QRfbwIpQ1B746lV,Aquariano Nato,82,Funktroit,2023-07-25,116308,0,80.599,0.664,0.704,0.744,0.005,0.349,0.778,0.00105,MC Saci,74,"['funk bh', 'funk mtg']",235368,https://i.scdn.co/image/ab6761610000e5eba3719575fed10c24d02e327a,6,Brasil,2024-03-31
spotify:artist:2eK9gcJQ6uqVvJL63dnOM3,spotify:track:4kQbzdZLAeqlrw3y7o4k3i,Dois Tristes - Ao Vivo,78,Cantando Sua História (Ao Vivo / Vol.1),2024-03-01,189441,3,180.22,0.421,0.813,0.559,-2.927,0.0574,0.313,0,Simone Mendes,76,"['sertanejo', 'sertanejo universitario']",1204271,https://i.scdn.co/image/ab6761610000e5eb0aeab894a183255edfc84057,7,Brasil,2024-03-31
spotify:artist:3hq7WoPJsrRP0KMSLhUgRz,spotify:track:4jbTB2Kj4CrZCjngkQUQS2,A Cerveja Abre Sozinha - Ao Vivo,26,"Fortaleza, Vol.2 (Ao Vivo)",2024-03-28,147989,8,127.001,0.737,0.869,0.706,-4.332,0.0543,0.496,0,Murilo Huff,76,"['arrocha', 'sertanejo', 'sertanejo universitario']",1101205,https://i.scdn.co/image/ab6761610000e5eb806554b27972bd41a500cace,8,Brasil,2024-03-31
spotify:artist:2q9wk5fkeU2C9CgCKdh4AN,spotify:track:6xW61JP2f3hcsbOwn7dzi5,"É Isso Bebê, Tá Certa!",73,Todo Mundo Odeia o IG,2024-03-21,271059,1,170.053,0.709,0.635,0.61,-3.836,0.118,0.281,6.59e-05,Mc IG,81,"['funk carioca', 'funk consciente', 'funk mtg', 'funk paulista']",3159916,https://i.scdn.co/image/ab6761610000e5eb720c2b2700ba4da0d6bbecfa,9,Brasil,2024-03-31
spotify:artist:5kVgcCdPbeUwxBqWxi2Ktl,spotify:track:6P1mkNAmgihFwFRBhpaev3,Entra Na Defender,71,Entra Na Defender,2024-03-21,174727,1,130.0,0.749,0.44,0.301,-8.747,0.269,0.0667,0,Luan Pereira,76,['agronejo'],1762165,https://i.scdn.co/image/ab6761610000e5ebd4b0fbf97b9756052c67618a,10,Brasil,2024-03-31
