artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:2CotyFTVKWR1jJLPTrrjdu,spotify:track:4sAoshwHCmh4IHMQxZHwRD,Baby Eu Tava na Rua da Água,86,Baby Eu Tava na Rua da Água,2023-12-01,116308,7,84.295,0.637,0.703,0.721,3.233,0.201,0.271,0,TR,65,[],10953,https://i.scdn.co/image/ab6761610000e5ebed973ba26ef9b312e60719eb,1,Brasil,2024-03-02
spotify:artist:0IhzJFf4QBEz0ifqLwScKV,spotify:track:2InS5VWKJQbsFBKOsf1cJB,Let's Go 4,88,Let's Go 4,2023-08-29,641941,10,113.427,0.782,0.631,0.866,-8.473,0.592,0.123,0,Dj GBR,69,['rave funk'],534948,https://i.scdn.co/image/ab6761610000e5eb95aa9ff29c207fb3691b66bd,2,Brasil,2024-03-02
spotify:artist:5wbf52LA6kcaboHSN6NEF1,spotify:track:0oQCRjrWGvkqkdf82UlXI3,POCPOC,88,POCPOC,2023-11-23,127385,10,129.891,0.837,0.636,0.857,-4.206,0.0521,0.239,0,PEDRO SAMPAIO,73,"['funk carioca', 'funk rj']",2391045,https://i.scdn.co/image/ab6761610000e5eb26eb698a396a9cd44ab2658c,3,Brasil,2024-03-02
spotify:artist:0uGWkZRPp1Urk77XBrPBsZ,spotify:track:6GmyQws2xpUFIN5dXBNTrl,Dia de Fluxo,86,Dia de Fluxo,2023-12-18,133611,4,129.906,0.821,0.687,0.869,-3.515,0.0551,0.0916,3.14e-06,AgroPlay,72,['agronejo'],612519,https://i.scdn.co/image/ab6761610000e5eb51b4bd29758ee89585f960c2,4,Brasil,2024-03-02
spotify:artist:2CKOmarVWvWqkNWUatHCex,spotify:track:6r6wTVl7sBndpdlzBSEYnF,Lua,52,Boiadeira Internacional (Ao Vivo),2024-02-23,206538,11,130.009,0.667,0.838,0.34,-4.036,0.0412,0.307,1.18e-05,Ana Castela,83,"['agronejo', 'sertanejo', 'sertanejo pop']",4761115,https://i.scdn.co/image/ab6761610000e5eb26abde7ba3cfdfb8c1900baf,5,Brasil,2024-03-02
spotify:artist:6TYimByryGphZCtwYopH0y,spotify:track:2sYFUcurlISdHlAsnYCEgD,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,87,Raiz Goiânia (Ao Vivo),2023-10-12,265451,9,124.041,0.629,0.805,0.589,-4.158,0.0452,0.242,0,Lauana Prado,77,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",3844075,https://i.scdn.co/image/ab6761610000e5eb522d89bd1a5c2a472982b86e,6,Brasil,2024-03-02
spotify:artist:487N2T9nIPEHrlTZLL3SQs,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Barulho Do Foguete - Ao Vivo,86,"Escolhas, Vol. 2 (Ao Vivo)",2023-06-22,133547,4,79.994,0.646,0.871,0.624,-6.195,0.219,0.172,0,Zé Neto & Cristiano,78,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",18545946,https://i.scdn.co/image/ab6761610000e5eb1bb9201db3ff149830f0139a,7,Brasil,2024-03-02
spotify:artist:4yGgbQJMq9orWypwqtdzYT,spotify:track:1m5nbZiPpCIi9J2irLNoxh,Rolé na Favela de Nave,79,Rolé na Favela de Nave,2024-01-30,192000,1,130.056,0.835,0.796,0.799,-3.167,0.253,0.23,0,Oruam,73,['trap brasileiro'],2731848,https://i.scdn.co/image/ab6761610000e5ebe05f1f868e8275086c47fccf,8,Brasil,2024-03-02
spotify:artist:4NUePmzDvCYqilXBFa91Hg,spotify:track:0I0WaeHgXRRA9sP2LOLoE4,Passada de Mão - Ao Vivo,81,Passada de Mão (Ao Vivo),2024-02-01,163575,11,136.083,0.739,0.707,0.816,-8.051,0.0699,0.627,0,Dilsinho,73,"['pagode', 'pagode novo', 'sertanejo universitario']",4033711,https://i.scdn.co/image/ab6761610000e5eb6c42b8c433896d19fe1c74f3,9,Brasil,2024-03-02
spotify:artist:3hq7WoPJsrRP0KMSLhUgRz,spotify:track:7vCtJ5u7dFM4tAWtgFf4l8,Anestesiado - Ao Vivo,85,Anestesiado (Ao Vivo),2023-11-16,172549,2,159.966,0.53,0.855,0.38,-3.972,0.0807,0.418,0,Murilo Huff,74,"['arrocha', 'sertanejo', 'sertanejo universitario']",1028224,https://i.scdn.co/image/ab6761610000e5eb2ed42a5bbb0933a94d990718,10,Brasil,2024-03-02
spotify:artist:2v5eqze59fqRes2e5QVGhf,spotify:track:6fcQIY5VSFNrK4YzDoljPQ,Perna Bamba,78,Diferentão,2023-12-15,127220,9,134.012,0.827,0.894,0.96,-3.386,0.0727,0.352,8.36e-06,Parangolé,66,"['axe', 'pagode', 'pagode baiano']",502966,https://i.scdn.co/image/ab6761610000e5ebeea710416076dd4fe54cd5cc,11,Brasil,2024-03-02
spotify:artist:4PLdCloYxu2bMKfuuB9lI5,spotify:track:697gwO5YoSGVAnlfREIZll,Tenho Que Me Decidir,86,O Cara Do Momento,2023-11-29,232258,1,124.109,0.795,0.603,0.753,-6.703,0.0775,0.392,0,MC PH,79,"['funk consciente', 'funk paulista']",1627210,https://i.scdn.co/image/ab6761610000e5ebe502ea705fe94e5297059c1d,12,Brasil,2024-03-02
spotify:artist:3lIU3RoZiHen1QXAQ3KQ9e,spotify:track:2HzLEPWKXcfpwfmEIUURHo,Qual é seu desejo?,62,Qual é seu desejo?,2024-02-29,153429,5,133.014,0.843,0.539,0.729,-4.376,0.0405,0.476,0,Tz da Coronel,72,"['trap brasileiro', 'trap funk']",2289218,https://i.scdn.co/image/ab6761610000e5eb1b387bdd965c5d60eeb7a176,13,Brasil,2024-03-02
spotify:artist:3joq445M6f168kb3mkp7BB,spotify:track:3ZNjlT5zR0jkEVzSSZCQeJ,Ritmista 1.0,83,Ritmista 1.0,2023-11-22,615810,11,88.242,0.601,0.51,0.923,-4.471,0.143,0.607,0,DJ WN,66,[],146549,https://i.scdn.co/image/ab6761610000e5eb98130bc0a36248a5beae17bb,14,Brasil,2024-03-02
spotify:artist:7MiDcPa6UiV3In7lIM71IN,spotify:track:3wShSQczmwl6BwPqzRy1J9,Canudinho - Ao Vivo,77,Paraíso Particular Vol. 01 (Ao Vivo),2024-01-25,124512,4,166.985,0.706,0.866,0.91,-3.337,0.075,0.242,0,Gusttavo Lima,79,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",20379786,https://i.scdn.co/image/ab6761610000e5eb14e4962a672bb77e1ab32fa7,15,Brasil,2024-03-02
spotify:artist:3CDoRporvSjdzTrm99a3gi,spotify:track:3CJiho39iutZrDxQG5Vubl,Maliciosa - Ao Vivo,70,Numanice #3 (Ao Vivo),2024-02-20,167028,7,176.032,0.607,0.814,0.681,-7.318,0.106,0.812,0,LUDMILLA,80,"['funk carioca', 'funk pop', 'funk rj', 'pagode baiano', 'pop nacional']",6868840,https://i.scdn.co/image/ab6761610000e5ebcbc5629f5ff6eecca7d192e8,16,Brasil,2024-03-02
spotify:artist:1tPQcKxMrvf09Ry8zk68gt,spotify:track:6zdL0aLZs6g61SPGrlMvrM,DANÇA PRA ME PROVOCAR,82,DANÇA PRA ME PROVOCAR,2023-09-14,157216,6,84.917,0.615,0.582,0.892,-0.93,0.364,0.269,6.55e-05,DJ JOÃO PEREIRA,63,[],16980,https://i.scdn.co/image/ab6761610000e5ebdf36dc97ca82f5c5b6db18b7,17,Brasil,2024-03-02
spotify:artist:0CdnnCbbKD4oIzBmxi2o7r,spotify:track:35D06z7kmwMmYYbyJ0BkSm,Daqui pra Sempre,85,Daqui pra Sempre,2023-09-22,202644,7,159.881,0.571,0.95,0.543,-2.893,0.09,0.21,0,Manu,71,"['arrocha', 'brega paraense']",342492,https://i.scdn.co/image/ab6761610000e5eb4c24489e3c9d2f615c4d00df,18,Brasil,2024-03-02
spotify:artist:5Rs4gTYf15iES8jXZqhx2L,spotify:track:6nvbXA95vgyThzj2Tbhank,Tipo Hollywood,84,Tipo Holywood,2023-09-19,131611,6,86.885,0.638,0.566,0.707,-1.788,0.192,0.409,7.27e-06,Mc Ws da leste,64,[],23529,https://i.scdn.co/image/ab6761610000e5ebeebd17257054742740ad23f1,19,Brasil,2024-03-02
spotify:artist:3hq7WoPJsrRP0KMSLhUgRz,spotify:track:1t7hoiam7urTLzzSTHuSDD,A Cerveja Abre Sozinha - Ao Vivo,81,"Fortaleza, Vol.1 (Ao Vivo)",2024-01-12,147989,8,127.001,0.737,0.869,0.706,-4.332,0.0543,0.496,0,Murilo Huff,74,"['arrocha', 'sertanejo', 'sertanejo universitario']",1028224,https://i.scdn.co/image/ab6761610000e5eb2ed42a5bbb0933a94d990718,20,Brasil,2024-03-02
spotify:artist:6jBww4kwlSrjaNYP7AQPtX,spotify:track:4QCwvUs4ob87Tq9VP07Uo3,Loucura,84,Amor e Ódio,2023-12-13,181500,0,120.088,0.682,0.668,0.644,-6.586,0.104,0.496,0,Borges,73,"['trap brasileiro', 'trap carioca']",1165083,https://i.scdn.co/image/ab6761610000e5ebed075c6275021ad48aba48a2,21,Brasil,2024-03-02
spotify:artist:2Z0lRIqr997lIUiPtrpKCr,spotify:track:4ssTFuVeNJG8py5dr2P2pV,Não Recomendo - Ao Vivo,84,Não Recomendo (Ao Vivo),2023-11-28,141216,2,158.074,0.5,0.857,0.816,-3.582,0.0974,0.266,0,Matheus & Kauan,77,"['agronejo', 'arrocha', 'pop nacional', 'sertanejo', 'sertanejo universitario']",10644306,https://i.scdn.co/image/ab6761610000e5eb2e9540231996935a10d1d690,22,Brasil,2024-03-02
spotify:artist:7dzq55YG3wjViqexDwiycQ,spotify:track:6eJUG282cUKuIoa72sEsqO,Macetando,84,Macetando,2023-12-15,167787,11,129.992,0.807,0.789,0.808,-5.237,0.0769,0.0611,0,Ivete Sangalo,71,"['arrocha', 'axe', 'mpb', 'pagode', 'pop nacional', 'samba reggae', 'sertanejo universitario']",2043162,https://i.scdn.co/image/ab6761610000e5eb9c8910d52e3a992e2d49268f,23,Brasil,2024-03-02
spotify:artist:0uGWkZRPp1Urk77XBrPBsZ,spotify:track:26l5FAEVr9cfaILS0szvvt,Silverado (AgroPlay Verão),82,Silverado (AgroPlay Verão),2024-01-18,162194,11,94.02,0.824,0.819,0.719,-4.263,0.118,0.166,0.001,AgroPlay,72,['agronejo'],612519,https://i.scdn.co/image/ab6761610000e5eb51b4bd29758ee89585f960c2,24,Brasil,2024-03-02
spotify:artist:0kj68SnX4WCXwveyBbRX8p,spotify:track:3hfCle1QRfbwIpQ1B746lV,Aquariano Nato,79,Funktroit,2023-07-25,116308,0,80.599,0.664,0.704,0.744,0.005,0.349,0.778,0.00105,MC Saci,68,"['funk bh', 'funk mtg']",208118,https://i.scdn.co/image/ab6761610000e5eba3719575fed10c24d02e327a,25,Brasil,2024-03-02
spotify:artist:6vTqEFbTtTRJsuIpzZgjxi,spotify:track:4f0aDk7HX37SfzerfznYlr,Lapada Dela - Ao Vivo,84,Confia (Ao Vivo),2023-01-20,159323,4,167.073,0.691,0.752,0.684,-6.796,0.157,0.708,6.07e-06,Grupo Menos É Mais,74,"['pagode', 'pagode novo']",3312501,https://i.scdn.co/image/ab6761610000e5eb1af1e78b9b08788e08ee27ae,26,Brasil,2024-03-02
spotify:artist:2CKOmarVWvWqkNWUatHCex,spotify:track:2IvsDK2p7Kq3aDrVtESDIg,Fronteira - Ao Vivo,49,Boiadeira Internacional (Ao Vivo),2024-02-23,166189,5,104.065,0.703,0.664,0.432,-4.42,0.0283,0.691,0,Ana Castela,83,"['agronejo', 'sertanejo', 'sertanejo pop']",4761115,https://i.scdn.co/image/ab6761610000e5eb26abde7ba3cfdfb8c1900baf,27,Brasil,2024-03-02
spotify:artist:7gJN8W0589FisSYJS17K54,spotify:track:3PGg3V56krasXrPKNvVLQU,Amor Livre - Ao Vivo,78,FRXV (Ao Vivo),2023-12-15,136800,7,66.969,0.436,0.542,0.571,-7.937,0.0824,0.82,0,Filipe Ret,76,['pop rap brasileiro'],5530253,https://i.scdn.co/image/ab6761610000e5ebc3f317f2c3097ea51a7a57f9,28,Brasil,2024-03-02
spotify:artist:1LIuN7ov1IBQDdLsU83ojl,spotify:track:1ZtgnRr4uKMOoCzP4vnQDl,Vazou Na Braquiara - Ao Vivo,83,"062, Vol. 1 (Ao Vivo)",2024-01-18,164241,1,123.047,0.801,0.639,0.952,-4.3,0.0537,0.542,0,Hugo & Guilherme,77,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",1608034,https://i.scdn.co/image/ab6761610000e5ebf3c34f6ad6c37b0a2ee839bf,29,Brasil,2024-03-02
spotify:artist:6wduHvHCH5QZtWs6ULilDM,spotify:track:6XvFnICxXsVc8OK4eh1E9b,Tem Café,83,Tem Café,2023-11-24,158123,0,135.929,0.679,0.913,0.791,-3.833,0.234,0.69,0,Henry Freitas,69,['forro'],422688,https://i.scdn.co/image/ab6761610000e5eb2cedc6f1510fc877fecd87b3,30,Brasil,2024-03-02
spotify:artist:4PzYKhC14sTJNEr0dzoo0d,spotify:track:1snE820RBNNYwpqZO8ItYf,recadin no espelho,80,recadin no espelho,2024-02-06,124312,10,135.104,0.875,0.605,0.812,-5.521,0.21,0.296,0.000128,Luísa Sonza,76,"['funk carioca', 'pop nacional']",5293072,https://i.scdn.co/image/ab6761610000e5eb255015a874ec1189f96caaf0,31,Brasil,2024-03-02
spotify:artist:4s3lxX76LwxzMdQEAFYdzv,spotify:track:00ZKeP47bZtswtANkvxz2j,Baile do Bruxo,84,Baile do Bruxo,2023-09-29,221538,7,162.524,0.734,0.228,0.522,-4.731,0.53,0.889,0.00642,Tropa do Bruxo,65,[],207329,https://i.scdn.co/image/ab6761610000e5eb610723908556fd92ab939e10,32,Brasil,2024-03-02
spotify:artist:2eK9gcJQ6uqVvJL63dnOM3,spotify:track:4YKujFSyakVjLdH1sDllVc,Dois Fugitivos - Ao Vivo,75,Cintilante (Ao Vivo / Vol.2),2023-10-20,173370,4,109.984,0.664,0.839,0.48,-3.379,0.0393,0.33,0,Simone Mendes,75,"['sertanejo', 'sertanejo universitario']",1053010,https://i.scdn.co/image/ab6761610000e5eb0aeab894a183255edfc84057,33,Brasil,2024-03-02
spotify:artist:3p7PcrEHaaKLJnPUGOtRlT,spotify:track:3iam4WkRoqMoBBCwDFZNgd,Quase Algo - Ao Vivo Em Nova Iorque / 2022,73,To Be (Ao Vivo),2023-12-15,178251,10,154.136,0.359,0.76,0.496,-4.632,0.0513,0.39,0,Henrique & Juliano,82,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']",20399131,https://i.scdn.co/image/ab6761610000e5ebb713c619cc12ca1866136419,34,Brasil,2024-03-02
spotify:artist:7MiDcPa6UiV3In7lIM71IN,spotify:track:6k5QJ60Ee9UNLnJD2yksf9,Mala dos Porta-Mala - Ao Vivo,73,Paraíso Particular Vol. 01 (Ao Vivo),2024-01-25,153237,7,156.144,0.657,0.778,0.733,-4.439,0.0587,0.636,0,Gusttavo Lima,79,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",20379786,https://i.scdn.co/image/ab6761610000e5eb14e4962a672bb77e1ab32fa7,35,Brasil,2024-03-02
spotify:artist:39QiJaZ1HzRcpY9xlMKCsF,spotify:track:1mH3uSZus9IiMagMCJa4vB,Tropa Do Pisa,75,Tropa Do Pisa,2023-12-15,133333,2,89.645,0.681,0.425,0.501,-3.946,0.182,0.858,0.000168,TrapLaudo,72,[],135098,https://i.scdn.co/image/ab6761610000e5ebbfe705485a8061d38201da4a,36,Brasil,2024-03-02
spotify:artist:3p7PcrEHaaKLJnPUGOtRlT,spotify:track:0QcKkN8b4iVkmVsbaze8OS,Devia Ser Proibido - Ao Vivo Em Brasília,83,To Be (Ao Vivo Em Brasília),2023-07-28,173968,1,101.571,0.477,0.922,0.521,-3.394,0.0606,0.112,0,Henrique & Juliano,82,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']",20399131,https://i.scdn.co/image/ab6761610000e5ebb713c619cc12ca1866136419,37,Brasil,2024-03-02
spotify:artist:0f59qYByNYzspwAr7huTSB,spotify:track:7dKqPh21HpsysZvRWyNeM1,Bênçãos Que Não Têm Fim (Counting My Blessings),82,Bênçãos Que Não Têm Fim (Counting My Blessings),2023-11-09,209520,1,113.067,0.422,0.609,0.31,-6.518,0.0375,0.521,1.01e-05,Isadora Pompeo,69,['brazilian gospel'],2937740,https://i.scdn.co/image/ab6761610000e5eb6322d8d47cd6670a67827f33,38,Brasil,2024-03-02
spotify:artist:5kVgcCdPbeUwxBqWxi2Ktl,spotify:track:3jTyFoGeD3DTu9cnnctMWN,DENTRO DA HILUX,82,DENTRO DA HILUX,2023-08-24,163014,6,129.978,0.728,0.527,0.333,-6.347,0.091,0.0906,0,Luan Pereira,76,['agronejo'],1641946,https://i.scdn.co/image/ab6761610000e5ebd89b53584f938e9b2f2b2796,39,Brasil,2024-03-02
spotify:artist:6xlRSRMLgZbsSNd0BMobwy,spotify:track:6mJCx80Wc91GPi9ew9bkmD,RAM TCHUM,0,RAM TCHUM,2024-02-29,129419,2,133.088,0.844,0.782,0.525,-2.754,0.0487,0.14,1.28e-05,DENNIS,72,"['funk carioca', 'funk das antigas', 'sertanejo universitario']",2081734,https://i.scdn.co/image/ab6761610000e5eb4ca8b241787391c0d625a162,40,Brasil,2024-03-02
spotify:artist:7KVJCU4z5L4EUHILL8aMxR,spotify:track:0wuj2T6IZtotux1Jjluo7m,Cama Repetida,78,Sofrência Ou Fuleragem? (Ao Vivo / Parte 2),2023-11-15,171101,2,122.109,0.841,0.83,0.798,-2.502,0.122,0.467,0,Leo Santana,74,"['arrocha', 'axe', 'forro', 'pagode baiano', 'pop nacional']",2092619,https://i.scdn.co/image/ab6761610000e5eb79046de77ca24614100214a0,41,Brasil,2024-03-02
spotify:artist:64KEffDW9EtZ1y2vBYgq8T,spotify:track:2cZ62VBKsdZ7u1kKKJdFOc,Sou Musa do Verão,80,Sugar Papi,2023-11-03,187153,9,127.414,0.553,0.444,0.344,-7.667,0.123,0.07,0.00301,Marshmello,84,"['brostep', 'edm', 'pop', 'progressive electro house']",33408211,https://i.scdn.co/image/ab6761610000e5eb4be60ee03d2210503baedfa2,42,Brasil,2024-03-02
spotify:artist:3qvcCP2J0fWi0m0uQDUf6r,spotify:track:23IebZSNZ8VzwUr4rJNGRG,MEIO TERMO - Ao Vivo,84,LUAN CITY 2.0 (Ao Vivo),2023-11-09,175468,9,164.126,0.48,0.955,0.337,-4.771,0.178,0.123,0,Luan Santana,77,"['arrocha', 'sertanejo', 'sertanejo universitario']",7310350,https://i.scdn.co/image/ab6761610000e5ebc0511c8be97d924f695f595c,43,Brasil,2024-03-02
spotify:artist:1tKrZaph4cLsnEdqC5BNEQ,spotify:track:0KqVaOxvmYJMz10w3SbiaV,Morena - Ao Vivo,82,Morena (Ao Vivo),2024-01-26,163671,9,167.798,0.577,0.897,0.738,-4.269,0.161,0.307,0,Clayton & Romário,67,"['agronejo', 'arrocha', 'sertanejo pop', 'sertanejo universitario']",283280,https://i.scdn.co/image/ab6761610000e5eb10db0855cfb9037ba865bd47,44,Brasil,2024-03-02
spotify:artist:3qvcCP2J0fWi0m0uQDUf6r,spotify:track:2IDf0IZ9dfw0uDYV2n1bJc,DEJA VU,86,DEJA VU,2023-12-07,199827,8,141.935,0.572,0.573,0.468,-6.028,0.0596,0.195,0,Luan Santana,77,"['arrocha', 'sertanejo', 'sertanejo universitario']",7310350,https://i.scdn.co/image/ab6761610000e5ebc0511c8be97d924f695f595c,45,Brasil,2024-03-02
spotify:artist:0n4Fao9kbjgM76RmVlfSwr,spotify:track:3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,95,Praise Jah In The Moonlight,2023-12-27,263040,6,125.023,0.66,0.727,0.418,-4.028,0.0441,0.128,1.31e-05,YG Marley,74,[],410807,https://i.scdn.co/image/ab6761610000e5ebca530ae2dba9cdcc2b5f0a27,46,Brasil,2024-03-02
spotify:artist:7FNnA9vBm6EKceENgCGRMb,spotify:track:1CtcgU1q0BgJN4Aottdscu,Joga Pra Lua,83,Joga Pra Lua,2023-12-15,125108,9,133.515,0.919,0.953,0.874,-2.62,0.0443,0.47,2.38e-06,Anitta,81,"['funk pop', 'funk rj', 'pagode baiano', 'pop', 'pop nacional']",12270820,https://i.scdn.co/image/ab6761610000e5ebadfb6f56b9dbbab47b4efd06,47,Brasil,2024-03-02
spotify:artist:22wbnEMDvgVIAGdFeek6ET,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,100,Beautiful Things,2024-01-18,180304,10,105.029,0.472,0.471,0.219,-5.692,0.0603,0.151,0,Benson Boone,81,['singer-songwriter pop'],1508463,https://i.scdn.co/image/ab6761610000e5ebb2ce21a89c09c00d80d8ca25,48,Brasil,2024-03-02
spotify:artist:3rfM2cGqF6DB0kUyytMkXx,spotify:track:5t2RXNtjGIzKPGiNYSU6FG,Vida Rasa,66,442,2024-02-27,125760,10,125.105,0.703,0.678,0.314,-6.244,0.0914,0.182,0,Orochi,74,"['brazilian hip hop', 'trap brasileiro']",4673522,https://i.scdn.co/image/ab6761610000e5eb98b030ca4984c98d53ec8762,49,Brasil,2024-03-02
spotify:artist:2eK9gcJQ6uqVvJL63dnOM3,spotify:track:6vq7r1Pqd3pyI07u63cPZV,Erro Gostoso - Ao Vivo,74,Cintilante (Ao Vivo / Vol.2),2023-10-20,178812,6,153.778,0.588,0.893,0.626,-2.743,0.0866,0.176,0,Simone Mendes,75,"['sertanejo', 'sertanejo universitario']",1053010,https://i.scdn.co/image/ab6761610000e5eb0aeab894a183255edfc84057,50,Brasil,2024-03-02
